Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Unemployment_rate,Inflation_rate,GDP,Status
4,16,1,13,0,16,54,13,24,24,6,19,141.7,0,0,0,1,0,1,20,0,6,6,6.0,12.833333333333334,6,6,6,12.833333333333334,13.9,-0.3,0.79,1
4,0,2,16,0,15,59,13,24,9,0,2,132.1,1,0,0,1,0,1,19,0,5,10,3.0,12.666666666666666,5,7,3,13.0,12.7,3.7,-1.7,1
4,0,5,11,0,15,28,13,10,16,24,7,116.8,1,0,0,1,0,0,20,0,7,8,6.0,13.271428571428572,8,8,7,14.471428571428572,13.9,-0.3,0.79,1
4,0,1,9,1,15,58,13,9,10,17,10,135.0,0,0,0,1,0,1,20,0,5,5,5.0,12.4,5,6,5,12.833333333333334,10.8,1.4,1.74,1
4,0,3,13,0,15,31,13,9,24,19,2,116.0,1,0,1,1,0,0,19,0,6,7,0.0,7.3999999999999995,5,5,0,6.874999999999999,13.9,-0.3,0.79,0
4,0,1,7,0,15,74,13,16,16,21,6,155.0,0,0,0,1,0,0,18,0,6,7,6.0,14.285714285714286,6,8,6,13.25,8.9,1.4,3.51,1
4,0,1,16,0,15,57,13,8,8,24,2,127.0,1,0,0,1,0,0,18,0,5,7,3.0,12.333333333333334,5,9,5,12.6,10.8,1.4,1.74,1
4,2,1,11,0,15,57,13,8,10,24,10,130.8,1,0,0,1,0,1,19,0,7,10,6.0,12.583333333333334,8,8,7,12.671428571428573,13.9,-0.3,0.79,1
4,0,6,11,0,15,34,13,22,10,17,26,121.8,1,0,0,1,0,0,19,0,7,8,6.0,13.731666666666667,8,10,7,13.771428571428572,12.4,0.5,1.79,0
4,17,1,8,0,15,39,13,28,28,2,3,109.8,1,0,0,0,1,0,23,0,3,3,0.0,7.3999999999999995,2,2,0,6.874999999999999,7.6,2.6,0.32,0
4,0,1,13,0,15,42,1,9,9,24,26,119.7,1,0,1,1,0,1,19,1,6,8,6.0,12.666666666666666,6,7,6,12.666666666666666,8.9,1.4,3.51,1
4,17,1,11,0,15,28,13,16,16,5,7,122.0,1,0,0,1,0,0,20,0,8,11,6.0,12.491666666666667,8,11,6,12.491666666666667,12.7,3.7,-1.7,1
4,0,1,1,0,15,49,13,24,16,0,1,147.5,1,0,0,1,0,1,19,0,10,12,10.5,13.666666666666666,10,12,11,14.166666666666666,8.9,1.4,3.51,1
4,2,1,16,0,15,81,5,10,10,24,26,150.8,1,0,0,1,0,0,19,1,6,13,6.0,16.0,6,8,6,14.5,15.5,2.8,-4.06,1
4,16,1,16,0,16,67,13,9,10,0,21,150.0,1,0,0,1,0,0,19,0,6,8,6.0,14.142857142857142,6,7,6,13.0,13.9,-0.3,0.79,1
4,13,1,14,1,6,43,13,9,9,12,12,131.5,0,0,1,1,0,1,34,0,6,9,6.0,11.833333333333334,6,9,4,13.75,11.1,0.6,2.02,1
4,0,1,4,0,15,59,13,24,24,6,19,127.2,1,0,0,1,0,1,20,0,6,6,6.0,12.666666666666666,6,8,6,13.0,10.8,1.4,1.74,1
4,2,1,4,0,15,22,13,8,9,24,8,111.0,1,0,0,1,0,0,21,0,6,6,6.0,12.5,6,6,6,12.666666666666666,7.6,2.6,0.32,1
4,4,5,13,0,15,5,7,10,9,24,21,119.9,1,0,1,0,0,0,22,1,10,16,9.0,10.88888888888889,10,16,4,11.25,9.4,-0.8,-3.12,1
4,0,2,7,0,15,42,13,9,8,17,22,133.7,1,0,0,1,0,0,19,0,6,11,1.0,13.0,5,10,0,6.874999999999999,7.6,2.6,0.32,0
4,1,2,2,0,15,31,13,9,9,6,8,113.9,1,0,0,1,0,1,19,0,6,8,6.0,12.666666666666666,6,7,6,12.0,12.7,3.7,-1.7,1
4,0,1,1,0,15,36,13,10,8,24,26,120.7,1,0,1,1,1,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,7.6,2.6,0.32,0
4,13,1,9,1,15,13,13,10,10,24,26,121.8,0,0,0,0,1,0,34,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,3,1,1,0,15,13,13,9,15,17,19,117.7,1,0,1,1,1,1,20,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.4,0.5,1.79,1
3,13,1,8,0,15,78,13,10,10,24,21,110.0,0,0,0,1,1,0,30,0,5,8,2.0,11.0,5,6,4,11.5,15.5,2.8,-4.06,0
4,4,1,0,0,15,26,13,24,24,0,2,134.4,0,0,0,1,1,0,24,0,6,7,6.0,15.714285714285714,6,10,6,15.9,15.5,2.8,-4.06,0
4,0,1,8,0,15,43,13,28,28,20,22,125.3,0,0,0,1,1,0,26,0,10,15,10.5,10.818181818181818,10,15,11,11.636363636363637,7.6,2.6,0.32,0
4,0,1,8,0,15,41,13,9,8,24,21,119.1,0,0,0,0,1,0,19,0,5,16,1.0,12.0,5,6,0,6.874999999999999,13.9,-0.3,0.79,0
1,13,1,13,0,15,39,13,9,8,24,2,146.0,0,0,0,1,1,0,34,0,6,8,5.0,12.6,6,11,4,11.25,12.4,0.5,1.79,1
4,2,6,8,0,15,38,13,9,24,24,1,122.0,1,0,0,1,1,0,19,0,5,8,5.0,11.6,5,10,4,10.75,9.4,-0.8,-3.12,1
4,2,5,6,0,15,39,13,9,24,0,19,118.1,1,0,1,0,1,0,26,0,5,11,1.0,10.0,5,14,1,11.0,8.9,1.4,3.51,0
4,13,1,10,0,15,54,13,8,10,19,21,105.2,0,0,0,1,1,0,29,0,6,7,1.0,14.0,6,6,0,6.874999999999999,16.2,0.3,-0.92,0
4,2,5,6,0,15,40,13,9,10,24,21,123.3,1,0,0,1,1,1,19,0,5,9,5.0,12.6,5,8,2,12.5,8.9,1.4,3.51,0
4,2,1,1,0,15,38,13,24,24,24,26,124.8,1,0,0,1,1,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.7,3.7,-1.7,0
4,13,1,9,1,6,43,13,9,10,24,26,149.4,0,0,0,0,1,0,29,0,5,11,2.0,11.333333333333334,5,9,1,12.0,11.1,0.6,2.02,0
4,4,1,15,0,15,15,13,10,10,24,26,108.5,0,0,0,1,1,0,21,0,6,6,6.0,12.666666666666666,6,7,5,11.4,9.4,-0.8,-3.12,1
4,0,1,11,0,15,43,13,8,8,17,2,101.0,0,0,0,1,1,0,20,0,7,14,5.0,12.87857142857143,8,15,7,11.85625,15.5,2.8,-4.06,1
4,0,1,16,0,15,29,13,16,24,5,19,112.9,0,0,0,1,1,0,18,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
4,0,1,8,0,15,33,13,24,24,0,7,134.1,1,0,0,1,1,0,20,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,8.9,1.4,3.51,0
4,13,1,6,0,15,43,13,10,10,24,26,101.6,0,0,0,1,1,1,30,0,5,11,0.0,7.3999999999999995,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,3,2,10,0,15,27,13,10,8,0,9,111.9,1,0,0,1,1,0,19,0,6,6,6.0,14.166666666666666,6,6,6,14.0,13.9,-0.3,0.79,1
4,7,1,8,0,15,64,13,24,9,24,20,118.4,1,0,0,1,1,0,30,0,5,7,5.0,13.4,5,7,4,13.25,8.9,1.4,3.51,0
4,0,1,8,0,15,52,13,8,24,17,19,127.1,1,0,0,1,1,1,22,0,5,8,5.0,11.2,5,13,4,11.25,12.7,3.7,-1.7,1
4,2,3,1,0,15,33,13,10,10,17,2,120.5,1,0,0,1,1,0,22,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.4,0.5,1.79,1
4,2,4,4,0,15,37,13,24,24,24,2,136.1,1,0,1,0,1,0,19,0,6,6,6.0,12.666666666666666,6,8,5,11.8,11.1,0.6,2.02,0
4,2,2,10,0,15,41,13,24,9,17,8,124.0,1,0,0,1,1,0,21,0,5,7,3.0,12.333333333333334,5,5,4,11.25,7.6,2.6,0.32,0
4,2,4,16,0,15,48,13,8,8,15,16,141.6,0,0,0,1,1,0,21,0,5,7,4.0,12.25,5,7,5,12.0,7.6,2.6,0.32,1
4,16,1,1,0,16,78,13,9,8,24,26,160.0,1,0,1,1,1,1,21,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,15.5,2.8,-4.06,0
4,13,1,8,0,15,26,13,24,9,0,21,110.0,0,0,0,1,1,0,27,0,5,13,3.0,10.75,5,9,3,10.333333333333334,15.5,2.8,-4.06,0
4,4,1,3,0,15,45,13,10,10,8,9,100.0,1,0,0,1,1,0,32,0,7,7,0.0,7.3999999999999995,7,8,0,6.874999999999999,13.9,-0.3,0.79,0
4,13,1,10,0,13,43,13,10,24,24,8,120.0,0,0,1,0,1,0,34,0,6,13,0.0,7.3999999999999995,6,6,0,6.874999999999999,15.5,2.8,-4.06,0
4,16,1,5,0,16,54,13,20,20,5,2,140.0,1,0,0,1,1,0,20,0,5,8,2.0,11.5,5,13,2,11.5,12.7,3.7,-1.7,0
4,0,3,1,0,15,54,13,10,10,24,26,124.3,1,0,0,1,1,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,7.6,2.6,0.32,1
4,4,1,8,0,15,28,13,24,8,8,21,118.9,0,0,0,1,1,0,21,0,5,11,2.0,10.5,5,13,0,6.874999999999999,12.7,3.7,-1.7,0
4,2,1,10,0,15,56,13,9,10,17,10,130.2,0,0,0,1,1,0,18,0,6,6,6.0,13.5,6,0,0,6.874999999999999,12.7,3.7,-1.7,0
1,6,1,4,0,9,54,13,10,10,19,21,140.0,0,0,0,0,1,0,30,0,6,6,1.0,10.0,6,6,0,6.874999999999999,15.5,2.8,-4.06,0
4,13,1,0,0,13,43,13,9,24,24,9,130.0,0,0,0,1,1,0,29,0,6,16,0.0,7.3999999999999995,6,8,0,6.874999999999999,15.5,2.8,-4.06,0
4,2,2,6,0,15,48,13,24,24,0,1,130.4,1,0,1,1,1,0,18,0,5,10,1.0,12.0,5,7,3,10.666666666666666,7.6,2.6,0.32,0
4,0,2,10,0,15,28,13,24,24,24,26,116.1,1,0,0,1,1,1,18,0,5,6,4.0,12.25,5,5,5,12.2,9.4,-0.8,-3.12,0
4,16,1,0,0,16,39,13,24,24,6,2,130.0,0,0,0,1,1,0,22,0,10,16,5.0,11.4,7,13,6,11.666666666666666,15.5,2.8,-4.06,0
4,4,2,9,1,15,54,13,10,10,17,19,124.3,1,0,0,0,1,0,27,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,2,6,10,0,15,33,13,8,24,24,21,125.0,1,0,0,1,1,0,20,0,6,8,4.0,14.25,6,10,5,14.0,10.8,1.4,1.74,1
4,7,1,14,1,4,13,13,9,8,24,2,110.0,0,0,0,1,1,0,34,0,10,12,10.5,14.454545454545457,10,11,10,14.2,11.1,0.6,2.02,1
4,0,1,0,0,15,43,13,8,8,0,10,115.0,0,0,1,1,1,0,21,0,10,13,10.5,14.538461538461538,10,14,12,14.461538461538462,15.5,2.8,-4.06,1
4,4,1,11,0,15,41,13,24,8,19,21,129.6,0,1,0,1,1,0,23,0,7,10,6.0,12.733333333333334,8,10,7,11.95,16.2,0.3,-0.92,1
4,7,1,4,0,15,28,13,8,8,24,26,128.8,1,0,0,1,1,0,21,0,10,13,5.0,13.2,10,12,4,13.5,8.9,1.4,3.51,0
4,0,3,1,0,15,73,13,20,16,8,9,144.2,1,0,0,1,1,0,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.7,3.7,-1.7,1
3,13,1,13,0,15,26,13,10,10,19,21,134.0,0,0,0,1,1,1,34,0,6,7,6.0,12.333333333333334,6,10,4,12.75,8.9,1.4,3.51,0
4,4,1,8,0,15,38,13,9,24,24,19,112.0,0,0,0,1,1,0,22,0,9,9,5.0,11.2,9,14,7,11.25,12.7,3.7,-1.7,0
4,0,2,11,0,15,59,13,8,10,24,26,128.8,1,0,0,1,1,0,19,0,7,7,6.0,13.2,7,7,6,13.2,7.6,2.6,0.32,1
4,2,4,6,0,15,42,13,16,24,24,8,123.2,1,0,0,1,1,0,18,0,5,5,5.0,13.6,5,6,5,14.6,8.9,1.4,3.51,1
4,2,3,6,0,15,40,13,10,10,24,21,118.4,0,0,0,1,1,0,18,0,5,10,0.0,7.3999999999999995,5,10,2,11.5,7.6,2.6,0.32,0
4,7,1,10,0,15,43,13,16,24,6,2,116.2,0,0,0,1,1,0,24,0,6,11,5.0,12.857142857142858,6,12,5,13.666666666666666,11.1,0.6,2.02,0
4,2,1,10,0,15,22,13,9,8,19,26,113.5,1,0,0,1,0,1,19,0,6,9,5.0,13.5,6,6,6,14.0,12.4,0.5,1.79,1
4,2,3,2,0,15,43,13,22,24,0,22,134.8,1,0,0,1,0,0,18,0,6,12,0.0,7.3999999999999995,6,12,0,6.874999999999999,7.6,2.6,0.32,0
4,0,1,1,0,15,60,13,16,24,0,8,149.9,1,0,0,0,0,0,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,16.2,0.3,-0.92,1
4,0,1,11,0,15,33,13,24,24,0,1,119.8,1,0,0,1,0,1,19,0,8,8,8.0,12.82875,8,8,8,12.82875,9.4,-0.8,-3.12,1
4,4,1,5,0,15,33,13,27,16,6,7,125.0,1,0,0,1,0,0,21,0,5,6,0.0,7.3999999999999995,5,6,4,13.75,10.8,1.4,1.74,1
4,0,3,11,0,15,64,13,24,9,0,19,135.1,1,0,1,1,0,0,18,0,7,0,0.0,7.3999999999999995,8,0,0,6.874999999999999,13.9,-0.3,0.79,0
4,0,4,4,0,15,52,13,16,9,8,19,138.3,1,0,0,1,0,0,19,0,6,6,6.0,14.666666666666666,6,6,6,13.166666666666666,9.4,-0.8,-3.12,1
4,2,2,11,0,15,39,13,8,8,19,21,122.5,1,0,0,1,0,0,19,0,8,8,7.0,13.937142857142858,8,8,7,13.937142857142858,10.8,1.4,1.74,1
4,0,1,4,0,15,64,13,16,24,5,2,148.0,1,0,0,1,0,0,20,0,10,12,10.0,14.7,10,12,12,14.583333333333334,15.5,2.8,-4.06,1
4,0,2,7,0,15,39,13,24,24,24,1,126.2,1,0,0,1,0,0,18,0,6,6,6.0,11.666666666666666,6,6,5,12.2,12.7,3.7,-1.7,1
4,4,4,11,0,12,45,13,10,10,24,26,129.8,1,0,0,1,0,0,20,0,7,7,6.0,14.85,7,7,6,14.85,7.6,2.6,0.32,1
4,13,1,16,0,6,43,13,9,10,19,14,104.0,0,0,0,1,0,0,26,0,5,11,1.0,12.0,5,12,0,6.874999999999999,10.8,1.4,1.74,0
4,3,4,11,0,15,48,13,16,24,6,1,126.7,1,0,0,1,0,0,18,0,7,8,7.0,13.6875,8,9,8,15.622222222222222,13.9,-0.3,0.79,0
4,13,1,14,1,15,39,13,10,10,24,26,120.0,0,0,0,1,0,0,34,0,6,14,5.0,12.4,6,10,5,11.6,9.4,-0.8,-3.12,1
4,0,2,11,0,15,48,13,24,16,0,8,124.6,0,0,0,1,0,0,18,0,7,10,7.0,13.398,8,8,8,13.5425,15.5,2.8,-4.06,1
4,2,1,9,1,15,54,13,8,10,18,21,127.3,0,0,0,1,0,0,20,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,11.1,0.6,2.02,0
4,10,1,8,0,15,67,13,10,10,24,26,122.0,1,0,0,1,0,0,29,0,10,16,10.5,11.76923076923077,10,16,12,11.928571428571429,9.4,-0.8,-3.12,1
4,6,1,13,0,9,39,13,24,24,0,2,125.1,0,0,1,0,0,0,27,0,6,8,0.0,7.3999999999999995,5,6,0,6.874999999999999,16.2,0.3,-0.92,0
4,0,1,16,0,15,43,13,9,8,17,21,110.0,1,0,0,1,0,1,21,0,6,8,6.0,13.285714285714286,6,11,6,13.0,11.1,0.6,2.02,1
4,0,1,13,0,15,45,13,24,9,0,26,129.8,0,0,0,1,0,1,20,0,6,6,6.0,11.666666666666666,6,8,6,11.166666666666666,15.5,2.8,-4.06,1
4,2,1,13,0,15,33,13,9,8,6,21,114.9,0,0,0,1,0,1,19,0,6,13,6.0,11.5,6,9,5,12.2,11.1,0.6,2.02,1
4,0,1,11,0,15,56,13,10,8,18,20,125.6,1,0,0,1,0,1,22,0,7,9,6.0,13.081666666666669,8,12,6,13.15,11.1,0.6,2.02,1
4,3,3,4,0,15,49,13,8,10,24,21,125.1,1,0,0,1,0,1,19,0,6,6,6.0,12.666666666666666,6,6,6,13.0,15.5,2.8,-4.06,1
4,2,1,7,0,15,19,13,10,24,24,10,115.7,1,0,1,0,0,0,19,0,6,6,3.0,11.333333333333334,6,6,0,6.874999999999999,12.4,0.5,1.79,0
4,0,3,7,0,15,40,13,24,24,0,1,127.2,1,0,0,1,0,1,18,0,6,6,6.0,13.166666666666666,6,7,5,13.2,12.4,0.5,1.79,0
4,16,1,5,0,16,54,13,24,9,0,10,140.0,0,0,0,1,0,0,19,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.7,3.7,-1.7,0
4,16,1,0,0,16,54,13,24,24,0,8,140.0,1,0,0,1,0,0,20,0,6,10,5.0,11.666666666666666,6,7,5,12.6,12.4,0.5,1.79,1
4,0,4,13,0,15,36,13,24,8,24,21,120.4,1,0,0,1,0,1,19,0,6,6,6.0,13.5,6,7,6,13.428571428571429,11.1,0.6,2.02,1
4,13,1,16,0,6,43,13,10,10,24,26,100.0,1,0,1,0,0,1,26,0,6,7,0.0,7.3999999999999995,6,6,0,6.874999999999999,13.9,-0.3,0.79,0
4,0,1,13,0,15,20,13,24,9,0,21,113.5,1,0,0,1,0,1,18,0,6,6,6.0,13.166666666666666,6,7,6,14.142857142857142,11.1,0.6,2.02,1
4,0,1,16,0,15,67,13,10,10,0,26,132.1,1,0,1,1,0,0,29,0,5,11,4.0,12.5,5,11,2,12.5,12.7,3.7,-1.7,0
4,16,1,0,0,16,78,13,16,24,5,20,160.0,1,0,0,0,0,0,20,0,6,10,6.0,13.375,6,10,6,13.0,16.2,0.3,-0.92,1
4,0,1,4,0,15,37,13,9,15,19,8,126.3,1,0,0,1,0,0,19,0,6,6,6.0,13.166666666666666,6,6,6,12.666666666666666,15.5,2.8,-4.06,1
4,3,1,11,0,15,46,13,16,16,8,9,125.8,1,0,0,1,0,0,18,0,8,8,7.0,13.154285714285717,8,8,7,13.154285714285717,10.8,1.4,1.74,1
4,0,3,4,0,15,52,13,24,8,0,21,142.2,1,0,0,1,0,1,19,0,6,6,6.0,12.833333333333334,6,6,6,12.833333333333334,9.4,-0.8,-3.12,1
4,2,2,2,0,15,33,13,24,9,17,19,119.4,1,0,0,1,0,0,18,0,7,10,7.0,12.142857142857142,7,7,7,13.142857142857142,12.4,0.5,1.79,1
4,6,1,14,1,8,26,13,10,9,24,8,120.0,0,0,0,1,0,0,34,0,10,15,4.0,13.0,9,10,4,13.75,8.9,1.4,3.51,0
4,2,2,1,0,15,39,1,24,24,5,8,148.6,1,0,0,1,1,0,20,1,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,11.1,0.6,2.02,0
4,0,1,13,0,15,19,13,8,8,24,10,108.7,1,0,0,1,1,0,18,0,6,9,5.0,11.0,6,12,0,6.874999999999999,11.1,0.6,2.02,0
4,2,1,13,0,15,54,13,24,18,0,7,124.6,1,0,1,0,1,0,20,0,9,9,3.0,13.333333333333334,6,6,2,12.5,8.9,1.4,3.51,0
4,0,2,11,0,15,45,13,9,9,0,21,131.0,1,0,0,1,1,0,18,0,7,9,7.0,14.594444444444443,8,10,8,13.472,15.5,2.8,-4.06,1
4,16,1,5,0,16,39,13,16,24,6,20,130.0,1,0,1,1,1,0,20,0,6,9,4.0,11.0,6,13,3,10.666666666666666,12.4,0.5,1.79,0
4,3,1,6,0,15,28,13,9,24,13,8,116.1,1,0,1,0,1,0,24,0,5,8,0.0,7.3999999999999995,5,5,0,6.874999999999999,9.4,-0.8,-3.12,0
4,2,1,7,0,15,37,13,9,8,17,21,125.6,1,0,0,1,1,0,19,0,6,6,0.0,7.3999999999999995,6,0,0,6.874999999999999,8.9,1.4,3.51,0
4,2,1,6,0,15,39,13,9,9,19,26,121.3,1,0,0,1,1,0,18,0,5,9,1.0,12.0,5,10,2,12.0,7.6,2.6,0.32,0
4,0,3,6,0,15,16,13,20,8,5,21,107.4,1,0,0,1,1,0,18,0,5,8,5.0,14.0,5,6,5,13.2,8.9,1.4,3.51,1
4,0,1,15,0,15,34,13,24,9,0,1,116.9,0,0,0,1,1,0,18,0,6,8,6.0,13.571428571428571,6,7,5,11.8,8.9,1.4,3.51,1
4,4,2,10,0,15,46,13,16,9,8,21,123.5,1,0,0,1,1,0,22,0,6,12,0.0,7.3999999999999995,6,6,0,6.874999999999999,16.2,0.3,-0.92,0
4,0,1,10,0,15,56,13,9,8,24,26,130.5,0,0,0,1,1,0,19,0,6,8,6.0,14.25,6,7,6,13.857142857142858,11.1,0.6,2.02,1
3,13,1,16,0,13,43,13,24,27,17,8,140.0,1,0,1,0,0,0,32,0,6,7,0.0,7.3999999999999995,6,6,0,6.874999999999999,13.9,-0.3,0.79,0
4,2,1,2,0,15,43,13,28,9,20,8,117.1,1,0,0,1,0,1,21,0,6,12,0.0,7.3999999999999995,6,12,0,6.874999999999999,7.6,2.6,0.32,0
4,3,1,11,0,15,59,13,10,10,18,20,127.5,1,0,0,1,0,1,19,0,8,8,7.0,13.542857142857144,8,8,7,13.542857142857144,12.7,3.7,-1.7,1
0,4,1,14,1,15,54,13,8,10,24,26,126.0,0,0,0,1,0,1,34,0,9,9,9.0,13.11111111111111,7,10,7,11.714285714285714,12.7,3.7,-1.7,1
4,4,1,14,1,2,4,13,28,28,20,22,113.0,1,0,0,1,0,0,30,0,9,11,9.0,12.666666666666666,7,7,7,12.142857142857142,7.6,2.6,0.32,1
4,0,1,8,0,15,46,13,24,9,17,19,130.1,1,0,0,1,0,0,18,0,5,10,4.0,10.75,5,13,2,10.0,9.4,-0.8,-3.12,0
3,4,1,9,1,15,39,13,10,10,24,26,110.0,1,0,0,1,0,0,34,0,10,14,4.0,10.75,10,10,2,10.0,7.6,2.6,0.32,0
4,0,3,4,0,15,63,13,28,10,17,21,135.8,1,0,0,1,0,0,20,0,6,6,6.0,13.666666666666666,6,6,6,13.333333333333334,9.4,-0.8,-3.12,1
4,13,1,14,1,6,66,13,28,28,20,22,126.3,0,0,0,1,0,0,34,0,6,6,6.0,13.833333333333334,6,6,6,12.833333333333334,7.6,2.6,0.32,1
0,12,1,4,0,4,39,13,28,28,20,22,130.0,0,0,0,1,0,0,34,0,10,16,10.5,13.176470588235292,10,16,12,13.0,7.6,2.6,0.32,0
3,13,1,14,1,15,26,13,28,28,20,22,104.0,0,0,0,1,0,0,34,0,6,8,4.0,12.75,6,12,5,12.6,7.6,2.6,0.32,0
4,13,1,14,1,15,43,13,10,10,24,10,121.0,0,0,1,0,0,0,34,0,8,12,4.0,12.0,7,9,4,12.0,8.9,1.4,3.51,0
4,4,1,13,0,15,66,13,10,10,24,20,130.5,1,0,0,1,0,0,28,0,10,11,9.0,11.666666666666666,10,13,9,12.555555555555555,10.8,1.4,1.74,1
4,6,1,14,1,11,96,13,9,9,24,1,160.15000000000003,0,0,0,1,0,0,34,0,10,14,10.5,16.5,10,11,11,16.90909090909091,8.9,1.4,3.51,1
4,4,1,13,0,15,13,13,0,0,13,14,112.5,1,0,0,1,0,0,20,0,10,14,9.0,12.333333333333334,7,10,7,11.77777777777778,7.6,2.6,0.32,1
4,0,1,13,0,15,20,13,9,9,24,26,111.8,1,0,0,1,1,0,19,0,6,9,4.0,11.5,6,12,3,11.0,8.9,1.4,3.51,0
4,2,1,0,0,15,26,13,8,10,17,26,131.4,1,0,0,1,1,1,23,0,10,16,10.5,11.894736842105264,10,13,12,12.923076923076923,15.5,2.8,-4.06,1
4,2,1,13,0,15,78,13,9,10,18,20,144.3,0,0,0,1,1,0,22,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,13.9,-0.3,0.79,0
4,13,1,15,0,15,4,13,16,9,6,19,115.0,0,0,0,0,1,0,24,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,11.1,0.6,2.02,0
4,13,1,0,0,15,78,13,24,8,17,20,160.15000000000003,0,0,0,1,1,0,26,0,6,9,0.0,7.3999999999999995,6,6,0,6.874999999999999,13.9,-0.3,0.79,0
4,2,6,7,0,15,56,13,10,10,17,19,127.7,1,0,0,1,1,0,18,0,6,6,6.0,15.166666666666666,6,6,6,14.833333333333334,9.4,-0.8,-3.12,1
4,16,1,5,0,16,39,13,8,9,24,26,150.0,0,0,0,1,1,0,24,0,6,8,4.0,11.75,6,8,2,13.5,11.1,0.6,2.02,0
4,0,1,1,0,15,39,13,24,8,19,10,135.6,1,0,0,1,1,0,26,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,11.1,0.6,2.02,0
4,13,1,15,0,6,43,13,10,10,24,1,100.0,0,0,0,1,1,0,27,0,6,11,3.0,11.333333333333334,6,10,3,14.75,16.2,0.3,-0.92,0
4,16,1,0,0,16,54,13,10,10,24,20,140.0,1,0,0,1,1,1,20,0,6,10,5.0,12.6,6,6,5,13.2,12.4,0.5,1.79,1
4,0,1,6,0,15,38,13,22,24,0,2,124.1,1,0,0,1,1,0,19,0,5,10,0.0,7.3999999999999995,5,10,1,14.0,7.6,2.6,0.32,0
4,0,1,16,0,15,64,13,8,8,0,26,131.6,0,0,0,1,1,1,18,0,6,8,6.0,15.5,6,9,4,15.5,11.1,0.6,2.02,0
4,0,3,11,0,15,58,13,24,24,0,1,129.0,1,0,0,1,1,0,18,0,8,8,7.0,12.365714285714288,8,8,7,12.365714285714288,10.8,1.4,1.74,1
4,0,1,13,0,15,19,13,8,9,9,2,110.8,1,0,0,1,1,0,19,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,16.2,0.3,-0.92,0
4,0,1,7,0,15,37,13,24,9,0,1,124.5,0,0,0,1,1,1,19,0,6,10,4.0,14.0,6,9,6,12.333333333333334,9.4,-0.8,-3.12,1
3,13,1,0,0,15,26,13,15,15,8,1,100.0,0,0,0,1,1,0,30,0,10,12,3.0,12.0,10,16,5,11.8,15.5,2.8,-4.06,0
4,4,1,7,0,15,27,13,24,16,24,8,123.8,0,0,0,0,1,0,22,0,4,4,0.0,7.3999999999999995,5,8,3,12.0,10.8,1.4,1.74,0
4,2,1,8,0,15,48,13,16,8,8,26,131.4,0,0,0,0,1,0,19,0,5,13,4.0,10.0,5,7,3,11.333333333333334,15.5,2.8,-4.06,0
4,0,1,8,0,15,18,13,8,24,24,10,118.5,0,0,0,1,1,0,21,0,5,9,1.0,10.0,5,10,1,10.0,7.6,2.6,0.32,0
4,0,2,1,0,15,38,13,10,10,24,26,122.0,1,0,0,0,1,0,22,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,7.6,2.6,0.32,0
4,13,1,0,0,6,43,13,16,24,5,10,100.0,1,0,0,1,1,0,34,0,6,13,3.0,11.75,6,10,0,6.874999999999999,13.9,-0.3,0.79,0
4,15,2,8,0,15,40,13,10,10,24,26,135.9,1,0,0,1,1,0,20,0,5,8,1.0,10.0,5,7,1,11.0,7.6,2.6,0.32,0
